//pathway	mean_value	median_value	trimedmean_value	sd_value
04to35	2.45	0.0	0.0625	7.549660152685857
04to36	10.05	0.0	3.1875	23.789593036496132
04to37	3.6	0.0	0.875	9.022778192762441
04to38	0.0	0.0	0.0	0.0
04to39	37.55	3.0	12.0	94.00866421436069
04to40	0.0	0.0	0.0	0.0
04to41	0.0	0.0	0.0	0.0
04to42	114.25	11.0	79.0625	176.19871407619655
04to43	0.05	0.0	0.0	0.22360679774997896
04to44	127.6	0.0	65.625	253.65587961479997
04to45	67.85	25.5	47.6875	95.22122441424165
04to46	2.95	0.0	0.0	13.192801067248759
04to47	0.0	0.0	0.0	0.0
04to48	486.8	88.5	356.875	703.6924866654991
04to49	36.45	1.5	20.4375	69.0739306449028
04to50	0.0	0.0	0.0	0.0
04to51	4.4	0.0	0.0	13.682105101189656
04to52	0.0	0.0	0.0	0.0
04to53	40.35	7.5	18.75	81.03688244120373
04to54	0.1	0.0	0.0	0.4472135954999579
04to55	0.45	0.0	0.0	2.0124611797498106
04to56	0.0	0.0	0.0	0.0
04to57	5.45	0.0	0.0	24.373140954747708
04to58	0.0	0.0	0.0	0.0
04to59	0.1	0.0	0.0	0.4472135954999579
04to60	0.0	0.0	0.0	0.0
04to61	0.65	0.0	0.0	2.9068883707497264
04to62	0.0	0.0	0.0	0.0
04to63	0.0	0.0	0.0	0.0
04to64	0.0	0.0	0.0	0.0
04to65	0.0	0.0	0.0	0.0
04to66	0.0	0.0	0.0	0.0
04to67	0.0	0.0	0.0	0.0
04to68	0.0	0.0	0.0	0.0
04to69	0.05	0.0	0.0	0.22360679774997896
04to70	0.0	0.0	0.0	0.0
04to71	0.0	0.0	0.0	0.0
04to72	0.0	0.0	0.0	0.0
04to73	0.0	0.0	0.0	0.0
04to74	0.0	0.0	0.0	0.0
04to75	6.4	0.0	0.625	23.47989061213648
04to76	0.0	0.0	0.0	0.0
04to77	0.6	0.0	0.0625	2.036508880671192
04to78	2.35	0.0	0.0	9.609616893617833
04to79	0.0	0.0	0.0	0.0
04to80	1.05	0.0	0.0	3.691740425384896
04to81	0.0	0.0	0.0	0.0
04to82	0.0	0.0	0.0	0.0
04to83	0.1	0.0	0.0	0.30779350562554625
05to06	403.35	164.5	311.875	489.66436141719083
05to07	415.35	306.5	382.625	377.9252606423378
05to08	908.3	777.5	776.125	956.3725931048554
05to09	527.45	55.5	380.625	776.4255801935865
05to10	239.45	23.5	126.3125	439.5676673852688
05to11	0.0	0.0	0.0	0.0
05to12	0.0	0.0	0.0	0.0
05to13	19.6	0.0	0.125	60.771703941884006
05to14	0.1	0.0	0.0	0.4472135954999579
05to15	0.1	0.0	0.0	0.4472135954999579
05to16	45.6	0.0	5.1875	145.92622505188962
05to17	109.65	0.0	8.3125	317.3016620455085
05to18	120.5	0.0	5.5	481.42218040870705
05to19	19.55	0.0	0.5	82.0856260255107
05to20	3.35	0.0	0.0625	14.514149176434334
05to21	1.6	0.0	0.0625	6.6917073582472995
05to22	90.5	0.0	17.0625	311.49207981820933
05to23	353.4	0.0	21.8125	1411.0500158989478
05to24	134.8	0.0	12.0625	382.586020599152
05to25	7.0	0.0	2.0	20.583590807395968
05to26	0.8	0.0	0.125	2.5256578090511494
05to27	0.0	0.0	0.0	0.0
